,frame,det_id,track_id,tag_id,video_name,cx,cy,angle,virtual,tag_hamming,tag_dm,tag_cx,tag_cy,score,bbox_x,bbox_y,bbox_width,bbox_height,bbox_confidence,head_x,head_y,head_conf,head_visibility,neck_x,neck_y,neck_conf,neck_visibility,thorax_x,thorax_y,thorax_conf,thorax_visibility,waist_x,waist_y,waist_conf,waist_visibility,tail_x,tail_y,tail_conf,tail_visibility,waist_src,angle_src,vx,vy,cost,pcx,pcy,pa,pvx,pvy,tag_goodness,tag_p0x,tag_p0y,tag_p1x,tag_p1y,tag_p2x,tag_p2y,tag_p3x,tag_p3y,tag_H,tag_dx,tag_dy,tag_ntags,timestamp,track_shape,track_event,track_startframe,track_startx,track_starty,track_starta,track_endframe,track_endx,track_endy,track_enda,track_length,track_starttime,track_endtime,track_tagid,track_hastag,track_dm,track_ntagidunique,track_ntagid
164959,14192,5,4358,,135_02_R_190821080000.cfr.mp4,652.6729736328125,250.64337158203125,-89.08913793968148,False,,,,,0.99693101644516,649.8765258789062,239.3562927246093,188.0687255859375,469.16015625,0.7845967411994934,672.134765625,38.14093017578125,0.778236985206604,2.0,661.2103271484375,109.92598724365234,0.9471620321273804,2.0,652.8173828125,172.5582733154297,0.9926786422729492,2.0,652.6729736328125,250.64337158203125,0.99693101644516,2.0,665.4222412109375,460.3419799804688,0.979168176651001,2.0,waist,"head,tail",-23.31480222637765,-120.67938492330728,0.0952894031594538,648.0769214064348,285.0881932016928,-98.16934915999278,-27.910854452755306,-86.23456330364576,,,,,,,,,,,,,,2019-08-21 08:11:49.600,inside_outside,exit,14173.0,740.3863525390625,1478.9573364257812,-67.76026060514187,14195.0,716.1903686523438,35.40367889404297,-77.08381238290995,23.0,2019-08-21 08:11:48.650,2019-08-21 08:11:49.750,1148,True,66.11,1.0,3.0
164967,14193,5,4358,,135_02_R_190821080000.cfr.mp4,666.2661743164062,126.1133041381836,-85.88585650967661,False,,,,,0.9914826154708862,670.5286865234375,196.3242645263672,181.96502685546875,392.6485290527344,0.7501665353775024,,,0.0082924896851181,0.0,,,0.1935725808143615,0.0,676.3641357421875,41.58158493041992,0.795437216758728,2.0,666.2661743164062,126.1133041381836,0.9914826154708862,2.0,648.175537109375,377.6201171875,0.993960738182068,2.0,waist,"waist,tail",1.9357995704049245,-184.8697599055013,0.1180221545757136,641.0155725196237,190.3036791203776,-89.08913793968148,-23.31480222637765,-120.67938492330728,,,,,,,,,,,,,,2019-08-21 08:11:49.650,inside_outside,exit,14173.0,740.3863525390625,1478.9573364257812,-67.76026060514187,14195.0,716.1903686523438,35.40367889404297,-77.08381238290995,23.0,2019-08-21 08:11:48.650,2019-08-21 08:11:49.750,1148,True,66.11,1.0,3.0
164975,14194,6,4358,,135_02_R_190821080000.cfr.mp4,680.5921630859375,97.56328582763672,-85.43382273238254,False,,,,,0.9698497653007508,683.1922607421875,177.87014770507812,182.2455444335937,355.74029541015625,0.7108559608459473,,,0.0045606778003275,0.0,,,0.0626064911484718,0.0,,,0.4245152473449707,0.0,680.5921630859375,97.56328582763672,0.9698497653007508,2.0,660.8660888671875,344.5591735839844,0.9965914487838744,2.0,waist,"waist,tail",15.293888554733712,-120.98489826329752,0.1088426801978195,667.2340741016087,33.678424185432945,-85.88585650967661,1.9357995704049245,-184.8697599055013,,,,,,,,,,,,,,2019-08-21 08:11:49.700,inside_outside,exit,14173.0,740.3863525390625,1478.9573364257812,-67.76026060514187,14195.0,716.1903686523438,35.40367889404297,-77.08381238290995,23.0,2019-08-21 08:11:48.650,2019-08-21 08:11:49.750,1148,True,66.11,1.0,3.0
164982,14195,5,4358,,135_02_R_190821080000.cfr.mp4,716.1903686523438,35.40367889404297,-77.08381238290995,False,,,,,0.8980716466903687,712.125,147.50106811523438,232.2138061523437,295.00213623046875,0.7170270085334778,,,0.0141441822052001,0.0,,,0.0435650758445262,0.0,,,0.2202975898981094,0.0,716.1903686523438,35.40367889404297,0.8980716466903687,2.0,659.8096923828125,281.25543212890625,0.980880081653595,2.0,waist,"waist,tail",43.24514984377311,-122.6520560652425,0.0837841015761513,688.2391073633044,37.07083669598796,-85.43382273238254,15.293888554733712,-120.98489826329752,,,,,,,,,,,,,,2019-08-21 08:11:49.750,inside_outside,exit,14173.0,740.3863525390625,1478.9573364257812,-67.76026060514187,14195.0,716.1903686523438,35.40367889404297,-77.08381238290995,23.0,2019-08-21 08:11:48.650,2019-08-21 08:11:49.750,1148,True,66.11,1.0,3.0
193261,16747,11,5174,,135_02_R_190821080000.cfr.mp4,1616.8167724609375,1483.126708984375,-61.54599334689303,False,,,,,0.1248043775558472,1640.623291015625,1380.81005859375,207.6136474609375,118.3798828125,0.6171799898147583,1693.785888671875,1341.095458984375,0.991709530353546,2.0,1662.5482177734375,1399.6370849609375,0.9795985221862792,2.0,1642.47314453125,1435.782958984375,0.538577139377594,2.0,1616.8167724609375,1483.126708984375,0.1248043775558472,1.0,,,0.0022332139778882,0.0,"head,thorax","head,waist",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,2019-08-21 08:13:57.350,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193273,16748,10,5174,,135_02_R_190821080000.cfr.mp4,1624.9600830078125,1473.8267211914062,-65.57583325410562,False,,,,,0.278524100780487,1644.90185546875,1374.6639404296875,198.02880859375,130.672119140625,0.6254758238792419,1692.3612060546875,1325.408203125,0.9835931658744812,2.0,1664.5791015625,1383.57470703125,0.9789920449256896,2.0,1647.4271240234375,1424.3538818359375,0.7920712232589722,2.0,1624.9600830078125,1473.8267211914062,0.278524100780487,1.0,,,0.0045931250788271,0.0,"head,thorax","head,waist",8.143310546875,-9.29998779296875,0.0393980231299142,1616.8167724609375,1483.126708984375,-61.54599334689303,0.0,0.0,,,,,,,,,,,,,,2019-08-21 08:13:57.400,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193285,16749,10,5174,,135_02_R_190821080000.cfr.mp4,1652.99267578125,1470.7906494140625,-81.28214638794431,False,,,,,0.3707493662834168,1663.658447265625,1365.8758544921875,163.12158203125,148.248291015625,0.6669148206710815,1679.14599609375,1300.2333984375,0.9880014061927797,2.0,1665.71923828125,1363.220458984375,0.9914566874504088,2.0,1661.71044921875,1413.938232421875,0.9472494125366212,2.0,1652.99267578125,1470.7906494140625,0.3707493662834168,1.0,,,0.0019711072091013,0.0,"head,thorax","head,waist",32.104248046875,-7.686065673828125,0.1368691394173079,1629.03173828125,1469.176727294922,-65.57583325410562,8.143310546875,-9.29998779296875,,,,,,,,,,,,,,2019-08-21 08:13:57.450,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193297,16750,10,5174,,135_02_R_190821080000.cfr.mp4,1658.1626586914062,1470.9716186523438,-83.29320627014303,False,,,,,0.3727739691734313,1663.0703125,1364.6646728515625,166.0557861328125,150.670654296875,0.6667909026145935,1678.4622802734375,1298.3458251953125,0.9867266416549684,2.0,1667.599609375,1362.57275390625,0.9908552169799804,2.0,1664.92919921875,1413.4296875,0.9501988291740416,2.0,1658.1626586914062,1470.9716186523438,0.3727739691734313,1.0,,,0.0023216153495013,0.0,"head,thorax","head,waist",21.22210693359375,-3.662063598632813,0.0255887689206758,1669.0447998046875,1466.9476165771484,-81.28214638794431,32.104248046875,-7.686065673828125,,,,,,,,,,,,,,2019-08-21 08:13:57.500,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193309,16751,10,5174,,135_02_R_190821080000.cfr.mp4,1656.7761840820312,1472.73193359375,-82.94511358455891,False,,,,,0.3711202144622803,1662.54833984375,1364.06396484375,168.7484130859375,151.8721923828125,0.6469854116439819,1678.4945068359375,1297.2403564453125,0.987820327281952,2.0,1666.85107421875,1362.987060546875,0.9912790656089784,2.0,1664.015625,1414.2347412109375,0.9478071331977844,2.0,1656.7761840820312,1472.73193359375,0.3711202144622803,1.0,,,0.0023930030874907,0.0,"head,thorax","head,waist",9.224578857421877,-0.0707168579101562,0.021073130884201,1668.7737121582031,1469.1405868530271,-83.29320627014303,21.22210693359375,-3.662063598632813,,,,,,,,,,,,,,2019-08-21 08:13:57.550,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193321,16752,13,5174,,135_02_R_190821080000.cfr.mp4,1642.9417724609375,1470.8172607421875,-78.76226330963571,False,,,,,0.3829970598220826,1659.996826171875,1358.801025390625,174.1202392578125,162.3978271484375,0.5623288154602051,1679.24169921875,1288.120849609375,0.9826303124427797,2.0,1661.1107177734375,1356.2911376953125,0.9902690649032592,2.0,1655.041748046875,1409.91845703125,0.9658718705177308,2.0,1642.9417724609375,1470.8172607421875,0.3829970598220826,1.0,,,0.0043004266917705,0.0,"head,thorax","head,waist",-9.222122192382812,-1.950031280517578,0.0465838107572586,1661.3884735107422,1472.696575164795,-82.94511358455891,9.224578857421877,-0.0707168579101562,,,,,,,,,,,,,,2019-08-21 08:13:57.600,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193332,16753,6,5174,,135_02_R_190821080000.cfr.mp4,1631.908447265625,1409.7303466796875,-68.80150907128017,False,,,,,0.6065403819084167,1650.5126953125,1339.96630859375,172.5491943359375,200.0675048828125,0.827237606048584,1695.1322021484375,1246.717041015625,0.973709523677826,2.0,1653.957763671875,1318.784912109375,0.9878087043762208,2.0,1635.163330078125,1370.916748046875,0.9732784628868104,2.0,1631.908447265625,1409.7303466796875,0.6065403819084167,2.0,,,0.0356691889464855,0.0,waist,"head,waist",-15.644386291503906,-62.06192970275879,0.1305448138572393,1638.330711364746,1469.8422451019287,-78.76226330963571,-9.222122192382812,-1.950031280517578,,,,,,,,,,,,,,2019-08-21 08:13:57.650,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193343,16754,6,5174,256.0,135_02_R_190821080000.cfr.mp4,1634.955078125,1410.5625,-70.41692289099025,False,0.0,23.32,1648.26,1365.38,0.6866856217384338,1652.73388671875,1334.3531494140625,172.9373779296875,211.293701171875,0.7915115356445312,1695.8162841796875,1239.4844970703125,0.9704009890556335,2.0,1657.994873046875,1309.7188720703125,0.9876825213432312,2.0,1639.583251953125,1364.947265625,0.9776769280433656,2.0,1634.955078125,1410.5625,0.6866856217384338,2.0,,,0.0271218866109848,0.0,waist,"head,waist",-4.775562286376953,-30.19881153106689,0.0577020286592244,1624.086254119873,1378.699381828308,-68.80150907128017,-15.644386291503906,-62.06192970275879,0.0,1647.849,1330.572,1684.392,1363.563,1648.671,1399.49,1613.163,1367.151,"[[     17.781,    -16.264,     1648.3], [      16.12,     19.361,     1365.4], [ -0.0021017,   0.012319,          1]]",1540.0,1265.0,1.0,2019-08-21 08:13:57.700,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193354,16755,8,5174,256.0,135_02_R_190821080000.cfr.mp4,1638.109619140625,1411.648193359375,-72.04470583830323,False,0.0,29.38,1651.48,1369.72,0.663627028465271,1652.9248046875,1335.0531005859375,172.18896484375,209.893798828125,0.7943360209465027,1693.406005859375,1241.010498046875,0.9741641283035278,2.0,1658.613037109375,1310.033203125,0.988799512386322,2.0,1642.008056640625,1365.0830078125,0.9774617552757264,2.0,1638.109619140625,1411.648193359375,0.663627028465271,2.0,,,0.0191302578896284,0.0,waist,"head,waist",0.7667598724365234,-14.013712406158447,0.0315751617258223,1632.5672969818115,1395.4630942344666,-70.41692289099025,-4.775562286376953,-30.19881153106689,0.0,1650.517,1334.929,1686.645,1367.283,1652.41,1403.655,1616.177,1372.156,"[[     18.865,    -16.568,     1651.5], [     16.701,     18.948,     1369.7], [   0.007075,  0.0052582,          1]]",1542.0,1265.0,1.0,2019-08-21 08:13:57.750,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193367,16756,6,5174,256.0,135_02_R_190821080000.cfr.mp4,1640.938232421875,1409.87109375,-72.95944942844555,False,0.0,25.78,1649.6,1362.5,0.7369913458824158,1653.464599609375,1337.0078125,169.533203125,205.9844970703125,0.817328155040741,1692.05029296875,1243.11328125,0.9688300490379332,2.0,1659.489990234375,1309.828369140625,0.987466037273407,2.0,1644.1873779296875,1363.62060546875,0.9808376431465148,2.0,1640.938232421875,1409.87109375,0.7369913458824158,2.0,,,0.0208796225488185,0.0,waist,"head,waist",3.2119932174682617,-8.783955812454224,0.0122755873398417,1638.4929990768433,1404.6413371562958,-72.04470583830323,0.7667598724365234,-14.013712406158447,0.0,1648.297,1328.414,1684.416,1359.787,1650.914,1396.928,1613.914,1365.271,"[[     18.656,     -17.89,     1649.6], [     16.111,      17.64,     1362.5], [  0.0035861, -0.0087212,          1]]",1544.0,1264.0,1.0,2019-08-21 08:13:57.800,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193379,16757,8,5174,,135_02_R_190821080000.cfr.mp4,1647.54052734375,1414.80322265625,-78.05883497005539,False,,,,,0.7246049642562866,1656.2041015625,1335.4315185546875,166.3170166015625,209.136962890625,0.7682318091392517,1685.124755859375,1237.086181640625,0.9589447379112244,2.0,1658.466796875,1304.4686279296875,0.98434978723526,2.0,1647.25390625,1361.609130859375,0.9774144887924194,2.0,1647.54052734375,1414.80322265625,0.7246049642562866,2.0,,,0.0157377030700445,0.0,waist,"head,waist",8.20829153060913,0.5401510000228882,0.0460071035346674,1642.5442290306091,1405.479115843773,-72.95944942844555,3.2119932174682617,-8.783955812454224,,,,,,,,,,,,,,2019-08-21 08:13:57.850,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193390,16758,10,5174,,135_02_R_190821080000.cfr.mp4,1642.613037109375,1417.084228515625,-79.03193772618685,False,,,,,0.8768138885498047,1651.7611083984375,1330.247802734375,178.0185546875,219.5042724609375,0.7080316543579102,1679.7459716796875,1225.481689453125,0.9683056473731996,2.0,1649.6346435546875,1299.0943603515625,0.9874162077903748,2.0,1638.60498046875,1359.1805419921875,0.9914188385009766,2.0,1642.613037109375,1417.084228515625,0.8768138885498047,2.0,,,0.0299500282853841,0.0,waist,"head,waist",-0.8233444690704346,2.551081359386444,0.0174234447808027,1651.6446731090546,1415.0732981562614,-78.05883497005539,8.20829153060913,0.5401510000228882,,,,,,,,,,,,,,2019-08-21 08:13:57.900,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193401,16759,8,5174,,135_02_R_190821080000.cfr.mp4,1629.645751953125,1410.66845703125,-75.54763155649498,False,,,,,0.8972231149673462,1643.5584716796875,1326.313232421875,174.215576171875,227.37353515625,0.7660700082778931,1678.0126953125,1223.00390625,0.9486900568008424,2.0,1647.24658203125,1290.799560546875,0.984636664390564,2.0,1632.7176513671875,1350.8887939453125,0.9886566400527954,2.0,1629.645751953125,1410.66845703125,0.8972231149673462,2.0,,,0.0269095543771982,0.0,waist,"head,waist",-13.378957390785216,-5.140230804681778,0.0380171538675816,1642.2013648748398,1418.3597691953182,-79.03193772618685,-0.8233444690704346,2.551081359386444,,,,,,,,,,,,,,2019-08-21 08:13:57.950,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193412,16760,9,5174,,135_02_R_190821080000.cfr.mp4,1630.24853515625,1410.5609130859375,-74.30996997697325,False,,,,,0.872256875038147,1645.6923828125,1325.197509765625,175.9351806640625,229.6048583984375,0.7513455748558044,1683.751708984375,1220.090087890625,0.9548367857933044,2.0,1652.0057373046875,1289.61474609375,0.985461413860321,2.0,1636.193359375,1351.150634765625,0.9866729974746704,2.0,1630.24853515625,1410.5609130859375,0.872256875038147,2.0,,,0.0304882638156414,0.0,waist,"head,waist",-6.086695492267609,-2.677659347653389,0.0164600945397875,1622.9562732577324,1408.098341628909,-75.54763155649498,-13.378957390785216,-5.140230804681778,,,,,,,,,,,,,,2019-08-21 08:13:58.000,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193423,16761,10,5174,,135_02_R_190821080000.cfr.mp4,1632.8548583984375,1415.101806640625,-74.71133846221484,False,,,,,0.8484248518943787,1648.036376953125,1330.1439208984375,170.2901611328125,219.712158203125,0.7552626132965088,1683.0150146484375,1231.6044921875,0.9509199857711792,2.0,1650.91650390625,1302.958984375,0.9850178360939026,2.0,1635.988525390625,1362.4656982421875,0.9829318523406982,2.0,1632.8548583984375,1415.101806640625,0.8484248518943787,2.0,,,0.0440915785729885,0.0,waist,"head,waist",-0.4370245039463043,3.202063880860805,0.0139957676185652,1627.2051874101162,1409.2220834121108,-74.30996997697325,-6.086695492267609,-2.677659347653389,,,,,,,,,,,,,,2019-08-21 08:13:58.050,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193435,16762,8,5174,,135_02_R_190821080000.cfr.mp4,1638.870361328125,1413.537841796875,-73.76191706734338,False,,,,,0.7910587787628174,1650.7379150390625,1334.02978515625,170.226806640625,211.9403076171875,0.7443944215774536,1690.0272216796875,1237.890625,0.9196797609329224,2.0,1653.765380859375,1312.79541015625,0.9704328775405884,2.0,1638.666259765625,1368.636962890625,0.9728224277496338,2.0,1638.870361328125,1413.537841796875,0.7910587787628174,2.0,,,0.0839108899235725,0.0,waist,"head,waist",5.796990677714348,0.0370670966804027,0.0140845832339871,1632.6363461464643,1416.7028385810554,-74.71133846221484,-0.4370245039463043,3.202063880860805,,,,,,,,,,,,,,2019-08-21 08:13:58.100,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193447,16763,7,5174,256.0,135_02_R_190821080000.cfr.mp4,1633.978515625,1410.2177734375,-70.22658666242214,False,0.0,23.41,1646.23,1370.86,0.7275700569152832,1650.890869140625,1336.35546875,172.0997314453125,207.2890625,0.7709946036338806,1693.8720703125,1243.614501953125,0.9535436034202576,2.0,1653.906005859375,1315.1453857421875,0.9811254739761353,2.0,1636.172119140625,1368.2864990234375,0.9746078848838806,2.0,1633.978515625,1410.2177734375,0.7275700569152832,2.0,,,0.0560530424118042,0.0,waist,"head,waist",-1.993350364267826,-3.301534811034798,0.0326726058821796,1641.7688566669822,1413.5563753452152,-73.76191706734338,5.796990677714348,0.0370670966804027,0.0,1643.88,1336.678,1682.422,1367.675,1648.544,1404.551,1611.118,1373.956,"[[     18.556,    -15.415,     1646.2], [     14.995,     19.695,     1370.9], [ -0.0039151,   0.011256,          1]]",1536.0,1268.0,1.0,2019-08-21 08:13:58.150,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193458,16764,6,5174,,135_02_R_190821080000.cfr.mp4,1628.30224609375,1411.2030029296875,-67.0405047216862,False,,,,,0.6593873500823975,1648.789794921875,1338.013671875,172.6912841796875,203.9727783203125,0.7762461304664612,1697.5858154296875,1247.6597900390625,0.9482471942901612,2.0,1652.966796875,1317.70556640625,0.9775773882865906,2.0,1632.617431640625,1369.7601318359375,0.9657955169677734,2.0,1628.30224609375,1411.2030029296875,0.6593873500823975,2.0,,,0.0619075521826744,0.0,waist,"head,waist",-6.672944713383913,-0.6655379133298993,0.0280190925106871,1632.981840442866,1408.5670060319826,-70.22658666242214,-1.993350364267826,-3.301534811034798,,,,,,,,,,,,,,2019-08-21 08:13:58.200,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193469,16765,9,5174,,135_02_R_190821080000.cfr.mp4,1641.03662109375,1436.0052490234375,-86.94939659904121,False,,,,,0.9270117282867432,1638.12353515625,1334.4407958984375,173.6292724609375,211.118408203125,0.6661694049835205,1651.895751953125,1232.244140625,0.966816782951355,2.0,1640.766845703125,1305.129150390625,0.9884910583496094,2.0,1639.388671875,1369.1640625,0.9939342141151428,2.0,1641.03662109375,1436.0052490234375,0.9270117282867432,2.0,,,0.0198306608945131,0.0,waist,"head,waist",9.397902643308043,24.46947713708505,0.1731981885887442,1624.965773737058,1410.8702339730226,-67.0405047216862,-6.672944713383913,-0.6655379133298993,,,,,,,,,,,,,,2019-08-21 08:13:58.250,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193480,16766,8,5174,,135_02_R_190821080000.cfr.mp4,1640.7547607421875,1427.28515625,-88.81577646344982,False,,,,,0.9612516760826112,1637.1451416015625,1334.5234375,175.23876953125,210.953125,0.7004581689834595,1644.71826171875,1235.548095703125,0.949664831161499,2.0,1635.4720458984375,1305.332763671875,0.984598994255066,2.0,1635.6551513671875,1365.03955078125,0.9951693415641784,2.0,1640.7547607421875,1427.28515625,0.9612516760826112,2.0,,,0.0349747613072395,0.0,waist,"head,waist",4.417090970091522,3.514645795105025,0.0391222367306634,1645.735572415404,1448.23998759198,-86.94939659904121,9.397902643308043,24.46947713708505,,,,,,,,,,,,,,2019-08-21 08:13:58.300,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193490,16767,6,5174,,135_02_R_190821080000.cfr.mp4,1646.3529052734375,1424.4095458984375,-87.6690442117045,False,,,,,0.9588248133659364,1642.828125,1333.5809326171875,167.4423828125,212.838134765625,0.725574791431427,1654.1629638671875,1232.541259765625,0.9563050270080566,2.0,1641.585693359375,1302.20556640625,0.9899991154670716,2.0,1640.3441162109375,1364.157958984375,0.9952232241630554,2.0,1646.3529052734375,1424.4095458984375,0.9588248133659364,2.0,,,0.0283823367208242,0.0,waist,"head,waist",7.806690016295761,-1.1182874540099874,0.0135224426227298,1642.9633062272333,1429.0424791475525,-88.81577646344982,4.417090970091522,3.514645795105025,,,,,,,,,,,,,,2019-08-21 08:13:58.350,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193500,16768,7,5174,,135_02_R_190821080000.cfr.mp4,1652.6279296875,1418.33154296875,-91.00669832384504,False,,,,,0.9433394074440002,1646.9508056640625,1329.023193359375,167.675537109375,221.95361328125,0.7509350180625916,1649.273681640625,1227.4456787109375,0.9785038828849792,2.0,1641.6513671875,1292.4383544921875,0.994037628173828,2.0,1644.077392578125,1353.9642333984375,0.9957167506217957,2.0,1652.6279296875,1418.33154296875,0.9433394074440002,2.0,,,0.0075751934200525,0.0,waist,"head,waist",10.17836942221038,-6.637146656692494,0.0295607211426605,1650.2562502815854,1423.8504021714325,-87.6690442117045,7.806690016295761,-1.1182874540099874,,,,,,,,,,,,,,2019-08-21 08:13:58.400,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
193511,16769,8,5174,256.0,135_02_R_190821080000.cfr.mp4,1644.384033203125,1424.373046875,-89.71878780933748,False,0.0,18.1,1631.02,1360.31,0.9436944723129272,1640.7073974609375,1332.9639892578125,167.011474609375,214.072021484375,0.7164566516876221,1645.332763671875,1231.0748291015625,0.968055546283722,2.0,1632.092529296875,1301.343505859375,0.9912503957748412,2.0,1632.4671630859375,1363.0438232421875,0.9949960708618164,2.0,1644.384033203125,1424.373046875,0.9436944723129272,2.0,,,0.0167523510754108,0.0,waist,"head,waist",-3.15471177326981,2.722930577903753,0.0291952211337438,1657.7171143986052,1415.0129696404038,-91.00669832384504,10.17836942221038,-6.637146656692494,0.0,1621.548,1328.416,1665.507,1349.526,1640.851,1393.386,1597.22,1370.872,"[[     20.493,     -12.66,       1631], [     9.5239,     21.167,     1360.3], [  -0.014155, -0.0041759,          1]]",1532.0,1263.0,1.0,2019-08-21 08:13:58.450,inside_outside,exit,16747.0,1616.8167724609375,1483.126708984375,-61.54599334689303,16993.0,2058.215576171875,86.62246704101562,-87.40885904949887,247.0,2019-08-21 08:13:57.350,2019-08-21 08:14:09.650,256,True,56.18,1.0,75.0
