tagID,datetime,event
1609,2017-06-21 09:01:52.450,entering
1609,2017-06-21 16:22:13.950,exiting
1609,2017-06-21 16:22:31.200,entering
1609,2017-06-21 17:26:12.650,entering
1609,2017-06-22 09:01:01.750,entering
1609,2017-06-22 10:01:41.800,entering
1609,2017-06-22 15:03:39.300,exiting
1609,2017-06-22 15:15:57.800,entering
1609,2017-06-22 16:51:23.400,entering
1609,2017-06-22 17:21:30.400,entering
1609,2017-06-22 17:51:13.600,entering
1609,2017-06-23 08:53:41.800,exiting
1609,2017-06-23 09:47:35.150,entering
1609,2017-06-23 09:52:42.550,exiting
1609,2017-06-23 10:14:54.800,entering
1609,2017-06-23 10:18:40.200,exiting
1609,2017-06-23 11:00:36.750,entering
1609,2017-06-23 14:49:39.450,entering
1609,2017-06-23 15:28:02.800,exiting
1609,2017-06-23 15:28:28.200,entering
1609,2017-06-23 15:29:24.450,exiting
1609,2017-06-23 15:32:46.450,exiting
1609,2017-06-23 15:34:42.400,entering
1609,2017-06-23 16:03:22.200,exiting
1609,2017-06-23 16:51:18.300,entering
1609,2017-06-23 16:53:57.850,exiting
1609,2017-06-23 17:13:03.750,entering
1609,2017-06-23 17:14:44.300,exiting
1609,2017-06-23 17:42:51.750,entering
1609,2017-06-23 17:44:48.800,exiting
1609,2017-06-24 09:03:13.300,exiting
1609,2017-06-24 09:18:15.000,entering
1609,2017-06-24 09:52:38.150,entering
1609,2017-06-24 10:00:49.900,exiting
1609,2017-06-24 10:19:39.850,entering
1609,2017-06-24 10:23:31.150,exiting
1609,2017-06-24 11:13:32.600,entering
1609,2017-06-24 16:14:26.350,exiting
1609,2017-06-24 16:21:27.700,entering
1609,2017-06-24 17:14:23.000,entering
1609,2017-06-24 17:39:59.200,entering
1609,2017-06-25 08:08:33.500,entering
1609,2017-06-25 08:13:21.000,exiting
1609,2017-06-25 08:33:54.600,exiting
1609,2017-06-25 08:53:49.200,entering
1609,2017-06-25 08:58:43.400,exiting
1609,2017-06-25 09:25:29.700,entering
1609,2017-06-25 16:11:48.200,exiting
1609,2017-06-25 16:12:08.250,entering
1609,2017-06-25 16:12:32.050,exiting
1609,2017-06-25 16:13:02.600,entering
1609,2017-06-25 16:26:12.750,entering
1609,2017-06-25 16:29:43.400,exiting
1609,2017-06-25 16:30:44.350,exiting
1609,2017-06-25 17:00:39.950,entering
1609,2017-06-25 17:28:17.000,entering
1609,2017-06-26 09:02:16.000,exiting
1609,2017-06-26 09:13:23.400,entering
1609,2017-06-26 15:33:09.250,exiting
1609,2017-06-26 15:38:06.900,entering
1609,2017-06-26 16:11:48.150,exiting
1609,2017-06-26 16:46:27.450,exiting
1609,2017-06-26 16:51:38.350,exiting
1609,2017-06-27 08:31:15.250,exiting
1609,2017-06-27 08:41:06.600,entering
1609,2017-06-27 08:49:40.300,exiting
1609,2017-06-27 09:01:11.750,entering
1609,2017-06-27 09:05:10.550,exiting
1609,2017-06-27 09:24:25.600,entering
1609,2017-06-27 09:39:00.800,entering
1609,2017-06-27 11:09:36.950,entering
1609,2017-06-27 11:29:03.350,exiting
1609,2017-06-27 11:36:38.350,entering
1609,2017-06-27 11:41:46.350,exiting
1609,2017-06-27 12:41:40.550,entering
1609,2017-06-27 15:56:24.750,entering
1609,2017-06-27 17:00:56.050,entering
1609,2017-06-27 17:45:43.350,entering
1609,2017-06-28 09:44:28.950,entering
1609,2017-06-28 11:19:15.950,entering
1609,2017-06-28 16:48:11.000,entering
1609,2017-06-28 16:58:06.500,exiting
1109,2017-06-21 08:10:19.600,entering
1109,2017-06-21 15:43:07.300,entering
1109,2017-06-21 17:58:52.450,entering
1109,2017-06-22 08:00:57.100,exiting
1786,2017-06-21 08:14:14.600,exiting
1786,2017-06-21 09:28:58.550,entering
1786,2017-06-21 13:40:27.050,exiting
1786,2017-06-21 14:51:52.350,entering
1786,2017-06-21 14:59:48.650,exiting
1786,2017-06-21 15:21:34.550,entering
1786,2017-06-21 15:25:31.000,exiting
1786,2017-06-21 15:47:52.950,entering
1786,2017-06-21 15:54:38.150,exiting
1786,2017-06-21 16:37:23.950,entering
1786,2017-06-21 16:44:19.650,exiting
1786,2017-06-22 08:54:25.100,exiting
1786,2017-06-22 10:10:10.850,entering
1786,2017-06-22 13:10:29.250,exiting
1786,2017-06-22 14:56:47.550,entering
1786,2017-06-22 15:03:50.500,exiting
1786,2017-06-22 15:19:44.200,entering
1237,2017-06-21 08:18:54.800,entering
1237,2017-06-21 09:09:30.400,exiting
1237,2017-06-21 09:22:16.750,entering
1237,2017-06-21 09:36:01.050,exiting
1237,2017-06-21 09:46:43.500,entering
1237,2017-06-21 16:06:25.050,exiting
1237,2017-06-21 16:09:18.150,entering
1237,2017-06-21 16:51:38.350,entering
1237,2017-06-21 17:17:14.000,entering
1237,2017-06-21 17:53:50.100,entering
1237,2017-06-22 08:18:14.650,entering
1237,2017-06-22 08:56:02.350,entering
1237,2017-06-22 09:00:53.250,exiting
1237,2017-06-22 09:41:01.150,entering
1237,2017-06-22 14:50:53.300,exiting
1237,2017-06-22 16:19:51.200,entering
1237,2017-06-22 16:56:10.000,exiting
1237,2017-06-22 17:22:44.500,entering
1237,2017-06-23 08:15:42.250,entering
1237,2017-06-23 08:33:13.050,exiting
1237,2017-06-23 08:49:24.550,entering
1237,2017-06-23 09:27:42.400,entering
1237,2017-06-23 09:30:35.850,exiting
1237,2017-06-23 09:48:04.650,entering
1237,2017-06-23 09:56:21.550,exiting
1237,2017-06-23 10:15:38.500,entering
1237,2017-06-23 14:48:01.850,exiting
1237,2017-06-23 15:44:30.000,entering
1237,2017-06-23 15:59:41.600,entering
1237,2017-06-23 16:36:22.650,entering
1237,2017-06-23 16:39:07.400,exiting
1237,2017-06-23 17:06:06.050,entering
1237,2017-06-23 17:07:20.550,exiting
1237,2017-06-23 17:57:55.550,entering
1237,2017-06-24 08:08:17.350,entering
1237,2017-06-24 09:36:37.050,entering
1237,2017-06-24 10:32:35.800,entering
1237,2017-06-24 11:48:58.150,exiting
1237,2017-06-24 11:57:13.200,entering
1237,2017-06-24 12:30:36.350,entering
1237,2017-06-24 12:41:21.850,exiting
1237,2017-06-24 13:07:11.900,entering
1237,2017-06-24 17:29:01.200,entering
1237,2017-06-25 08:07:26.100,entering
1237,2017-06-25 08:15:04.100,exiting
1237,2017-06-25 08:30:06.250,entering
1237,2017-06-25 08:48:38.800,entering
1237,2017-06-25 08:52:25.700,exiting
1237,2017-06-25 09:41:23.250,entering
1237,2017-06-25 14:41:48.600,exiting
1237,2017-06-25 14:48:38.100,entering
1237,2017-06-25 17:11:59.100,entering
1237,2017-06-25 17:13:25.050,exiting
1237,2017-06-26 08:02:29.900,exiting
1237,2017-06-26 08:09:56.050,entering
1237,2017-06-26 08:56:54.650,exiting
1237,2017-06-26 09:09:34.550,entering
1237,2017-06-26 10:24:24.300,exiting
1237,2017-06-26 11:13:18.300,entering
1237,2017-06-26 11:33:59.900,exiting
1237,2017-06-26 11:54:22.400,entering
1237,2017-06-26 14:02:52.450,exiting
1237,2017-06-27 08:05:28.250,exiting
1237,2017-06-27 08:26:30.750,entering
1237,2017-06-27 08:31:10.450,exiting
1237,2017-06-27 08:45:02.700,entering
1237,2017-06-27 08:47:57.650,exiting
1237,2017-06-27 09:03:42.100,entering
1237,2017-06-27 09:07:48.250,exiting
1237,2017-06-27 09:57:45.000,entering
1237,2017-06-27 10:10:10.000,exiting
1237,2017-06-27 10:32:16.950,entering
1237,2017-06-27 11:31:29.150,exiting
1237,2017-06-27 13:57:56.600,entering
1237,2017-06-27 14:04:25.750,exiting
1237,2017-06-27 15:41:35.150,entering
1237,2017-06-27 15:49:18.300,exiting
1237,2017-06-27 17:07:18.900,entering
1237,2017-06-27 17:11:51.200,exiting
1237,2017-06-28 08:21:50.050,exiting
930,2017-06-21 08:32:44.000,entering
930,2017-06-21 09:57:16.450,entering
930,2017-06-22 08:21:27.100,exiting
930,2017-06-23 08:25:00.000,entering
930,2017-06-23 13:05:28.000,exiting
930,2017-06-24 09:01:16.200,entering
930,2017-06-25 08:26:20.600,exiting
930,2017-06-25 10:29:44.250,unknown
930,2017-06-26 13:18:20.450,entering
930,2017-06-27 09:14:56.550,entering
930,2017-06-27 12:05:15.200,entering
930,2017-06-27 14:47:54.150,entering
1900,2017-06-21 08:46:24.850,exiting
1900,2017-06-21 08:47:33.350,entering
1900,2017-06-22 11:39:36.900,entering
1900,2017-06-22 13:47:05.400,exiting
1900,2017-06-22 13:48:13.600,entering
1900,2017-06-22 13:49:17.200,entering
1900,2017-06-23 10:09:29.150,exiting
1900,2017-06-23 10:10:18.300,entering
1900,2017-06-23 16:35:11.850,exiting
1900,2017-06-23 16:36:17.250,entering
1900,2017-06-23 16:36:38.900,exiting
1900,2017-06-24 09:55:57.300,exiting
1900,2017-06-24 09:56:57.450,entering
1900,2017-06-24 15:43:11.800,entering
1900,2017-06-24 16:04:45.150,exiting
1900,2017-06-24 16:06:04.650,entering
1900,2017-06-24 16:11:01.000,entering
1900,2017-06-24 16:12:42.150,entering
1900,2017-06-24 16:32:51.800,exiting
1900,2017-06-24 16:33:34.950,entering
1900,2017-06-24 16:52:59.900,entering
1900,2017-06-24 17:05:04.050,exiting
1900,2017-06-24 17:06:24.600,entering
1900,2017-06-25 09:14:56.700,unknown
1900,2017-06-25 09:44:09.750,entering
1900,2017-06-25 09:48:58.100,entering
1404,2017-06-21 08:50:19.900,exiting
1404,2017-06-21 08:52:39.850,entering
1404,2017-06-21 09:58:11.450,entering
1404,2017-06-21 14:16:44.250,entering
1404,2017-06-21 15:58:46.200,entering
1404,2017-06-21 16:01:35.600,exiting
1404,2017-06-21 16:16:24.600,entering
1404,2017-06-21 16:24:02.950,exiting
1404,2017-06-21 16:40:05.750,entering
1404,2017-06-21 17:09:44.800,entering
1230,2017-06-21 08:53:06.400,exiting
1230,2017-06-21 09:05:36.850,entering
1230,2017-06-21 09:12:41.500,exiting
1230,2017-06-21 09:34:14.050,exiting
1230,2017-06-21 11:05:43.150,entering
1230,2017-06-21 11:15:52.950,entering
1230,2017-06-21 11:16:13.700,exiting
1230,2017-06-21 11:18:48.700,exiting
1230,2017-06-21 11:20:17.500,exiting
1230,2017-06-21 11:21:22.700,exiting
1230,2017-06-21 11:22:48.450,exiting
1230,2017-06-21 11:27:45.100,exiting
1230,2017-06-21 11:28:56.800,exiting
1230,2017-06-21 11:30:46.850,exiting
1230,2017-06-21 11:34:10.300,exiting
1230,2017-06-21 11:40:01.250,exiting
1230,2017-06-21 11:41:27.950,exiting
1230,2017-06-21 11:43:37.700,entering
1230,2017-06-21 11:46:33.150,exiting
1230,2017-06-21 11:49:32.750,exiting
1230,2017-06-21 11:49:57.600,unknown
1230,2017-06-21 11:51:20.400,exiting
1230,2017-06-21 11:53:30.100,exiting
1230,2017-06-21 11:54:04.700,exiting
1230,2017-06-21 11:56:43.250,entering
1230,2017-06-21 12:01:11.200,exiting
1230,2017-06-21 12:03:02.150,exiting
1230,2017-06-21 12:04:03.750,unknown
1230,2017-06-21 12:06:32.150,exiting
1230,2017-06-21 12:08:31.400,unknown
1230,2017-06-21 12:10:48.850,exiting
1230,2017-06-21 12:15:16.750,unknown
1230,2017-06-21 12:18:29.400,exiting
1230,2017-06-21 12:22:37.750,exiting
1230,2017-06-21 12:24:05.350,exiting
1230,2017-06-21 12:25:27.350,exiting
1230,2017-06-21 12:28:07.250,exiting
1230,2017-06-21 12:35:32.350,exiting
1230,2017-06-21 12:36:26.450,entering
1230,2017-06-21 12:41:20.850,entering
1230,2017-06-21 15:07:48.350,exiting
1230,2017-06-21 15:09:22.150,exiting
1230,2017-06-21 15:10:03.750,exiting
1230,2017-06-21 15:10:48.350,exiting
1230,2017-06-21 15:13:44.850,entering
1230,2017-06-21 17:08:02.500,entering
1230,2017-06-22 08:46:13.800,entering
1230,2017-06-22 09:33:01.700,entering
1230,2017-06-22 09:54:24.100,exiting
1230,2017-06-22 10:07:29.000,entering
1230,2017-06-22 15:41:20.950,exiting
1230,2017-06-22 15:44:44.100,entering
1230,2017-06-22 17:39:00.800,entering
1230,2017-06-22 17:41:16.200,exiting
1230,2017-06-23 08:41:02.200,exiting
1230,2017-06-23 10:03:50.000,entering
1230,2017-06-23 10:40:17.850,entering
1230,2017-06-23 10:43:52.600,unknown
1230,2017-06-23 10:47:06.150,entering
1230,2017-06-23 13:23:18.950,exiting
1230,2017-06-23 13:26:36.850,entering
1230,2017-06-23 13:33:51.550,exiting
1230,2017-06-23 13:35:34.450,exiting
1230,2017-06-23 13:38:57.700,exiting
1230,2017-06-23 13:40:20.750,exiting
1230,2017-06-23 13:41:00.150,entering
1230,2017-06-23 13:50:30.150,exiting
1230,2017-06-23 13:51:21.450,entering
1230,2017-06-23 13:51:56.250,exiting
1230,2017-06-23 13:53:48.650,exiting
1230,2017-06-23 13:54:29.050,entering
1230,2017-06-23 13:54:59.100,entering
1230,2017-06-23 13:55:37.550,entering
1230,2017-06-23 14:41:59.450,exiting
1230,2017-06-23 14:49:57.200,entering
